Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MAGON,MAGLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2003-10-29T00:08:00,60,FRN,240.28,37.09,-56.15,42.98,15.7,47.02,14.43,80,-38.4,4.3,8.7,-38.3,-5.4,8.7
2003-10-29T00:08:00,60,NEW,242.88,48.27,-56.3,54.81,15.69,35.19,17.11,86.45,-1.7,1.5,40.3,-2.1,0.9,40.3
2003-10-29T00:08:00,60,TUC,249.27,32.17,-45.16,39.76,16.43,50.24,11.18,85.02,-37.6,8.5,8.6,-38.6,1.1,8.6
2003-10-29T00:09:00,60,BOU,254.76,40.14,-40.05,48.93,16.79,41.07,10.16,91.84,-31.8,9.7,22.6,-33,3.9,22.6
2003-10-29T00:09:00,60,BSL,270.36,30.35,-19.21,41.22,18.18,48.78,0.44,102.31,-44.5,-1.6,6.4,-44.5,-2,6.4
2003-10-29T00:09:00,60,FRD,282.63,38.2,-1.83,48.85,19.33,41.15,-10.3,112.94,-29.6,14.9,15.4,-26.5,20,15.4
2003-10-29T00:09:00,60,FRN,240.28,37.09,-56.15,42.98,15.71,47.02,14.43,80.18,-39.5,3.6,8.7,-39.2,-6.4,8.7
2003-10-29T00:09:00,60,NEW,242.88,48.27,-56.3,54.81,15.7,35.19,17.11,86.6,-3.9,0.9,40.3,-4,-0.3,40.3
2003-10-29T00:09:00,60,TUC,249.27,32.17,-45.16,39.76,16.45,50.24,11.18,85.22,-38.7,7.7,8.5,-39.5,0.1,8.5
2003-10-29T00:10:00,60,BOU,254.76,40.14,-40.05,48.93,16.8,41.07,10.16,92.02,-34.9,9.1,22.6,-35.9,2.8,22.6
2003-10-29T00:10:00,60,BSL,270.36,30.35,-19.21,41.22,18.19,48.78,0.44,102.52,-46.5,-2.5,5.4,-46.5,-2.8,5.4
2003-10-29T00:10:00,60,FRD,282.63,38.2,-1.83,48.85,19.35,41.15,-10.3,113.14,-32.7,14.2,15.4,-29.6,19.9,15.4
2003-10-29T00:10:00,60,FRN,240.28,37.09,-56.15,42.98,15.73,47.02,14.43,80.37,-41.6,4.2,8.7,-41.4,-6.3,8.7
2003-10-29T00:10:00,60,NEW,242.88,48.27,-56.3,54.81,15.72,35.19,17.11,86.75,-9.1,2.5,40.3,-9.4,-0.3,40.3
2003-10-29T00:10:00,60,TUC,249.27,32.17,-45.16,39.76,16.46,50.24,11.18,85.42,-40.8,7.7,8.5,-41.5,-0.4,8.5
2003-10-29T00:11:00,60,BOU,254.76,40.14,-40.05,48.93,16.82,41.07,10.16,92.2,-34.9,9.6,21.5,-36.1,3.3,21.5
2003-10-29T00:11:00,60,BSL,270.36,30.35,-19.21,41.22,18.21,48.78,0.44,102.74,-47.6,-1.9,4.4,-47.6,-2.2,4.4
2003-10-29T00:11:00,60,FRD,282.63,38.2,-1.83,48.85,19.37,41.15,-10.3,113.34,-32.7,15.4,14.3,-29.5,21,14.3
2003-10-29T00:11:00,60,FRN,240.28,37.09,-56.15,42.98,15.75,47.02,14.43,80.55,-42.7,4.2,8.7,-42.4,-6.6,8.7
2003-10-29T00:11:00,60,NEW,242.88,48.27,-56.3,54.81,15.74,35.19,17.11,86.9,-9.3,2.4,40.3,-9.6,-0.4,40.3
2003-10-29T00:11:00,60,TUC,249.27,32.17,-45.16,39.76,16.48,50.24,11.18,85.62,-41.9,8.3,8.5,-42.7,0,8.5
2003-10-29T00:12:00,60,BOU,254.76,40.14,-40.05,48.93,16.84,41.07,10.16,92.39,-38,9.6,22.4,-39.1,2.7,22.4
2003-10-29T00:12:00,60,BSL,270.36,30.35,-19.21,41.22,18.23,48.78,0.44,102.95,-50.6,-2,4.4,-50.6,-2.4,4.4
2003-10-29T00:12:00,60,FRD,282.63,38.2,-1.83,48.85,19.39,41.15,-10.3,113.53,-36.8,16,15.3,-33.3,22.3,15.3
2003-10-29T00:12:00,60,FRN,240.28,37.09,-56.15,42.98,15.76,47.02,14.43,80.73,-44.8,5.5,8.6,-44.8,-5.8,8.6
2003-10-29T00:12:00,60,NEW,242.88,48.27,-56.3,54.81,15.75,35.19,17.11,87.05,-13.4,4.5,40.3,-14.2,0.3,40.3
2003-10-29T00:12:00,60,TUC,249.27,32.17,-45.16,39.76,16.5,50.24,11.18,85.82,-45,8.2,8.4,-45.7,-0.7,8.4
2003-10-29T00:13:00,60,BOU,254.76,40.14,-40.05,48.93,16.85,41.07,10.16,92.57,-42,9.6,21.4,-43,2,21.4
2003-10-29T00:13:00,60,BSL,270.36,30.35,-19.21,41.22,18.24,48.78,0.44,103.16,-53.6,-1.4,3.3,-53.6,-1.9,3.3
2003-10-29T00:13:00,60,FRD,282.63,38.2,-1.83,48.85,19.4,41.15,-10.3,113.73,-37.8,18.4,15.3,-33.9,24.8,15.3
2003-10-29T00:13:00,60,FRN,240.28,37.09,-56.15,42.98,15.78,47.02,14.43,80.91,-48.9,5.5,7.6,-48.8,-6.9,7.6
2003-10-29T00:13:00,60,NEW,242.88,48.27,-56.3,54.81,15.77,35.19,17.11,87.21,-23.6,7.1,40.3,-24.7,-0.2,40.3
2003-10-29T00:13:00,60,TUC,249.27,32.17,-45.16,39.76,16.51,50.24,11.18,86.02,-48.1,8.1,7.4,-48.7,-1.3,7.4
2003-10-29T00:14:00,60,BOU,254.76,40.14,-40.05,48.93,16.87,41.07,10.16,92.76,-34.1,5.9,21.3,-34.6,-0.2,21.3
2003-10-29T00:14:00,60,BSL,270.36,30.35,-19.21,41.22,18.26,48.78,0.44,103.38,-47.7,-3.7,3.3,-47.6,-4,3.3
2003-10-29T00:14:00,60,FRD,282.63,38.2,-1.83,48.85,19.42,41.15,-10.3,113.93,-31.9,17.1,14.3,-28.3,22.5,14.3
2003-10-29T00:14:00,60,FRN,240.28,37.09,-56.15,42.98,15.8,47.02,14.43,81.09,-41,1.3,9.6,-40.1,-9,9.6
2003-10-29T00:14:00,60,NEW,242.88,48.27,-56.3,54.81,15.79,35.19,17.11,87.36,-2.8,-6.2,41.4,-0.9,-6.7,41.4
2003-10-29T00:14:00,60,TUC,249.27,32.17,-45.16,39.76,16.53,50.24,11.18,86.22,-41.2,5.2,8.3,-41.4,-2.9,8.3
2003-10-29T00:15:00,60,BOU,254.76,40.14,-40.05,48.93,16.89,41.07,10.16,92.94,-28.1,3.4,21.2,-28.3,-1.6,21.2
2003-10-29T00:15:00,60,BSL,270.36,30.35,-19.21,41.22,18.28,48.78,0.44,103.59,-43.7,-4.5,3.3,-43.7,-4.8,3.3
2003-10-29T00:15:00,60,FRD,282.63,38.2,-1.83,48.85,19.44,41.15,-10.3,114.12,-26.9,17,13.3,-23.5,21.6,13.3
2003-10-29T00:15:00,60,FRN,240.28,37.09,-56.15,42.98,15.81,47.02,14.43,81.27,-37.2,-0.8,9.6,-35.8,-10.1,9.6
2003-10-29T00:15:00,60,NEW,242.88,48.27,-56.3,54.81,15.8,35.19,17.11,87.51,7,-6.7,42.4,8.7,-4.4,42.4
2003-10-29T00:15:00,60,TUC,249.27,32.17,-45.16,39.76,16.55,50.24,11.18,86.42,-37.3,3.7,8.3,-37.3,-3.6,8.3
2003-10-29T00:16:00,60,BOU,254.76,40.14,-40.05,48.93,16.9,41.07,10.16,93.13,-29.2,3.4,21.2,-29.3,-1.8,21.2
2003-10-29T00:16:00,60,BSL,270.36,30.35,-19.21,41.22,18.29,48.78,0.44,103.81,-43.7,-4.6,3.3,-43.7,-4.9,3.3
2003-10-29T00:16:00,60,FRD,282.63,38.2,-1.83,48.85,19.45,41.15,-10.3,114.32,-26,18.2,13.2,-22.3,22.6,13.2
2003-10-29T00:16:00,60,FRN,240.28,37.09,-56.15,42.98,15.83,47.02,14.43,81.46,-37.3,-1.6,9.5,-35.7,-10.8,9.5
2003-10-29T00:16:00,60,NEW,242.88,48.27,-56.3,54.81,15.82,35.19,17.11,87.67,4.9,-8.4,42.4,7.1,-6.6,42.4
2003-10-29T00:16:00,60,TUC,249.27,32.17,-45.16,39.76,16.56,50.24,11.18,86.63,-37.4,3.6,9.3,-37.3,-3.7,9.3
2003-10-29T00:17:00,60,BOU,254.76,40.14,-40.05,48.93,16.92,41.07,10.16,93.31,-28.2,0.9,22.1,-27.9,-4.1,22.1
